total_hw;total_ap;hw_ap;total_al;hw_al;total_cl;hw_cl;total_cp;hw_cp;total_suami;hw_suami;total_istri;hw_istri;total_ayah;hw_ayah;total_ibu;hw_ibu;total_kakek;hw_kakek;total_nenek;hw_nenek;total_si;hw_si;total_sdlk;hw_sdlk;total_sdpk;hw_sdpk
517000000;3;219725000;1;146483333;2;0;3;0;0;0;1;64625000;1;86166667;0;0;1;0;0;0;0;0;0;0;0;0
517000000;3;156946429;2;209261905;3;0;2;0;0;0;1;64625000;1;86166667;0;0;1;0;0;0;0;0;2;0;3;0
517000000;3;122069444;3;244138889;1;0;1;0;0;0;1;64625000;1;86166667;0;0;0;0;0;0;0;0;3;0;3;0
234000000;0;0;0;0;0;0;0;0;0;0;1;58500000;0;0;0;0;1;175500000;0;0;0;0;1;0;1;0
234000000;0;0;1;165750000;2;0;2;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;3;0;1;0
234000000;0;0;2;165750000;2;0;1;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;1;0;2;0
234000000;0;0;3;165750000;3;0;2;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;1;0;1;0
234000000;1;153562500;0;0;0;0;0;0;0;0;1;29250000;0;0;0;0;1;51187500;0;0;0;0;1;0;1;0
234000000;1;55250000;1;110500000;1;0;2;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;0;0;2;0
234000000;1;33150000;2;132600000;0;0;0;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;0;0;2;0
234000000;1;23678571;3;142071429;3;0;3;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;0;0;0;0
234000000;2;163800000;0;0;0;0;0;0;0;0;1;29250000;0;0;0;0;1;40950000;0;0;0;0;2;0;3;0
234000000;2;82875000;1;82875000;1;0;2;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;1;0;2;0
234000000;2;55250000;2;110500000;0;0;1;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;3;0;0;0
234000000;2;41437500;3;124312500;2;0;3;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;0;0;2;0
234000000;3;163800000;0;0;0;0;0;0;0;0;1;29250000;0;0;0;0;1;40950000;0;0;0;0;0;0;2;0
234000000;3;99450000;1;66300000;2;0;0;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;1;0;1;0
234000000;3;71035714;2;94714286;3;0;0;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;3;0;0;0
234000000;3;55250000;3;110500000;2;0;1;0;0;0;1;29250000;0;0;0;0;1;39000000;0;0;0;0;3;0;2;0
122500000;0;0;0;0;0;0;0;0;0;0;1;30625000;0;0;0;0;0;0;1;91875000;0;0;0;0;0;0
122500000;0;0;1;86770833;3;0;1;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;3;0;1;0
122500000;0;0;2;86770833;2;0;3;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;3;0;3;0
122500000;0;0;3;86770833;0;0;1;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;0;0;1;0
122500000;1;80390625;0;0;0;0;0;0;0;0;1;15312500;0;0;0;0;0;0;1;26796875;0;0;0;0;0;0
122500000;1;28923611;1;57847222;1;0;0;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;0;0;0;0
122500000;1;17354167;2;69416667;1;0;2;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;3;0;1;0
122500000;1;12395833;3;74375000;0;0;3;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;2;0;2;0
122500000;2;85750000;0;0;0;0;0;0;0;0;1;15312500;0;0;0;0;0;0;1;21437500;0;0;0;0;0;0
122500000;2;43385417;1;43385417;1;0;1;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;1;0;1;0
122500000;2;28923611;2;57847222;3;0;3;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;2;0;3;0
122500000;2;21692708;3;65078125;3;0;3;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;2;0;1;0
122500000;3;85750000;0;0;0;0;0;0;0;0;1;15312500;0;0;0;0;0;0;1;21437500;0;0;0;0;0;0
122500000;3;52062500;1;34708333;1;0;1;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;1;0;2;0
122500000;3;37187500;2;49583333;2;0;3;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;1;0;0;0
122500000;3;28923611;3;57847222;3;0;0;0;0;0;1;15312500;0;0;0;0;0;0;1;20416667;0;0;2;0;0;0
227000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;75666667;1;151333333;0;0;0;0;3;0;2;0
227000000;0;0;1;151333333;2;0;0;0;0;0;0;0;0;0;1;37833333;1;37833333;0;0;0;0;3;0;3;0
227000000;0;0;2;151333333;3;0;1;0;0;0;0;0;0;0;1;37833333;1;37833333;0;0;0;0;2;0;1;0
227000000;0;0;3;151333333;1;0;3;0;0;0;0;0;0;0;1;37833333;1;37833333;1;0;0;0;3;0;3;0
227000000;1;136200000;0;0;0;0;0;0;0;0;0;0;0;0;1;45400000;1;37833333;1;0;0;0;0;0;1;0
227000000;1;50444444;1;100888889;0;0;0;0;0;0;0;0;0;0;1;37833333;1;37833333;0;0;0;0;1;0;0;0
227000000;1;30266667;2;121066667;3;0;2;0;0;0;0;0;0;0;1;37833333;1;37833333;1;0;0;0;3;0;1;0
227000000;1;21619048;3;129714286;3;0;1;0;0;0;0;0;0;0;1;37833333;1;37833333;0;0;0;0;0;0;0;0
227000000;2;151333333;0;0;0;0;0;0;0;0;0;0;0;0;1;37833333;1;37833333;1;0;0;0;1;0;2;0
227000000;2;75666667;1;75666667;0;0;2;0;0;0;0;0;0;0;1;37833333;1;37833333;1;0;0;0;3;0;2;0
227000000;2;50444444;2;100888889;1;0;1;0;0;0;0;0;0;0;1;37833333;1;37833333;1;0;0;0;2;0;1;0
227000000;2;37833333;3;113500000;1;0;0;0;0;0;0;0;0;0;1;37833333;1;37833333;1;0;0;0;0;0;1;0
227000000;3;151333333;0;0;0;0;0;0;0;0;0;0;0;0;1;37833333;1;37833333;0;0;0;0;3;0;0;0
227000000;3;90800000;1;60533333;0;0;3;0;0;0;0;0;0;0;1;37833333;1;37833333;0;0;0;0;3;0;0;0
227000000;3;64857143;2;86476190;1;0;3;0;0;0;0;0;0;0;1;37833333;1;37833333;0;0;0;0;0;0;0;0
227000000;3;50444444;3;100888889;0;0;1;0;0;0;0;0;0;0;1;37833333;1;37833333;1;0;0;0;1;0;2;0
343000000;0;0;0;0;0;0;0;0;0;0;0;0;1;285833333;0;0;1;0;1;57166667;0;0;3;0;2;0
343000000;0;0;1;228666667;2;0;0;0;0;0;0;0;1;57166667;0;0;0;0;1;57166667;0;0;1;0;3;0
343000000;0;0;2;228666667;1;0;1;0;0;0;0;0;1;57166667;0;0;0;0;1;57166667;0;0;1;0;3;0
343000000;0;0;3;228666667;3;0;2;0;0;0;0;0;1;57166667;0;0;0;0;1;57166667;0;0;1;0;2;0
343000000;1;205800000;0;0;0;0;0;0;0;0;0;0;1;68600000;0;0;0;0;1;68600000;0;0;2;0;1;0
343000000;1;76222222;1;152444444;0;0;2;0;0;0;0;0;1;57166667;0;0;0;0;1;57166667;0;0;0;0;1;0
343000000;1;45733333;2;182933333;3;0;2;0;0;0;0;0;1;57166667;0;0;1;0;1;57166667;0;0;1;0;3;0
343000000;1;32666667;3;196000000;3;0;2;0;0;0;0;0;1;57166667;0;0;0;0;1;57166667;0;0;2;0;3;0
343000000;2;228666667;0;0;0;0;0;0;0;0;0;0;1;57166667;0;0;1;0;1;57166667;0;0;0;0;3;0
343000000;2;114333333;1;114333333;2;0;1;0;0;0;0;0;1;57166667;0;0;1;0;1;57166667;0;0;1;0;3;0
343000000;2;76222222;2;152444444;0;0;3;0;0;0;0;0;1;57166667;0;0;1;0;1;57166667;0;0;0;0;3;0
343000000;2;57166667;3;171500000;0;0;2;0;0;0;0;0;1;57166667;0;0;0;0;1;57166667;0;0;3;0;2;0
343000000;3;228666667;0;0;0;0;0;0;0;0;0;0;1;57166667;0;0;1;0;1;57166667;0;0;1;0;1;0
343000000;3;137200000;1;91466667;2;0;3;0;0;0;0;0;1;57166667;0;0;1;0;1;57166667;0;0;1;0;1;0
343000000;3;98000000;2;130666667;0;0;0;0;0;0;0;0;1;57166667;0;0;1;0;1;57166667;0;0;1;0;0;0
343000000;3;76222222;3;152444444;1;0;1;0;0;0;0;0;1;57166667;0;0;0;0;1;57166667;0;0;3;0;0;0
312000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;260000000;1;52000000;0;0;1;0;2;0
312000000;0;0;1;208000000;3;0;2;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;0;0;0;0
312000000;0;0;2;208000000;2;0;2;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;2;0;3;0
312000000;0;0;3;208000000;0;0;2;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;2;0;0;0
312000000;1;187200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;62400000;1;62400000;0;0;0;0;2;0
312000000;1;69333333;1;138666667;1;0;1;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;1;0;2;0
312000000;1;41600000;2;166400000;2;0;3;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;1;0;2;0
312000000;1;29714286;3;178285714;3;0;3;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;0;0;2;0
312000000;2;208000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;2;0;2;0
312000000;2;104000000;1;104000000;2;0;0;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;0;0;3;0
312000000;2;69333333;2;138666667;1;0;1;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;0;0;2;0
312000000;2;52000000;3;156000000;2;0;2;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;2;0;2;0
312000000;3;208000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;2;0;1;0
312000000;3;124800000;1;83200000;2;0;1;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;1;0;3;0
312000000;3;89142857;2;118857143;3;0;1;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;0;0;1;0
312000000;3;69333333;3;138666667;0;0;0;0;0;0;0;0;0;0;0;0;1;52000000;1;52000000;0;0;3;0;2;0
170000000;0;0;0;0;0;0;0;0;1;85000000;0;0;1;56666667;1;28333333;1;0;0;0;0;0;2;0;2;0
170000000;0;0;1;70833333;2;0;1;0;1;42500000;0;0;1;28333333;1;28333333;1;0;0;0;0;0;2;0;2;0
170000000;0;0;2;70833333;1;0;2;0;1;42500000;0;0;1;28333333;1;28333333;0;0;0;0;0;0;2;0;2;0
170000000;0;0;3;70833333;0;0;0;0;1;42500000;0;0;1;28333333;1;28333333;0;0;1;0;0;0;2;0;3;0
170000000;1;78461538;0;0;0;0;0;0;1;39230769;0;0;1;26153847;1;26153846;0;0;0;0;0;0;0;0;2;0
170000000;1;23611111;1;47222222;1;0;3;0;1;42500000;0;0;1;28333333;1;28333333;0;0;0;0;0;0;2;0;1;0
170000000;1;14166667;2;56666667;2;0;3;0;1;42500000;0;0;1;28333333;1;28333333;1;0;0;0;0;0;0;0;1;0
170000000;1;10119048;3;60714286;3;0;2;0;1;42500000;0;0;1;28333333;1;28333333;0;0;0;0;0;0;3;0;3;0
170000000;2;90666666;0;0;0;0;0;0;1;34000000;0;0;1;22666668;1;22666666;0;0;0;0;0;0;3;0;2;0
170000000;2;35416667;1;35416667;1;0;0;0;1;42500000;0;0;1;28333333;1;28333333;1;0;1;0;0;0;2;0;2;0
170000000;2;23611111;2;47222222;3;0;0;0;1;42500000;0;0;1;28333333;1;28333333;0;0;1;0;0;0;3;0;3;0
170000000;2;17708333;3;53125000;1;0;0;0;1;42500000;0;0;1;28333333;1;28333333;1;0;1;0;0;0;1;0;3;0
170000000;3;90666666;0;0;0;0;0;0;1;34000000;0;0;1;22666668;1;22666666;0;0;0;0;0;0;0;0;1;0
170000000;3;42500000;1;28333333;2;0;1;0;1;42500000;0;0;1;28333333;1;28333333;1;0;0;0;0;0;0;0;1;0
170000000;3;30357143;2;40476190;2;0;3;0;1;42500000;0;0;1;28333333;1;28333333;0;0;0;0;0;0;1;0;3;0
170000000;3;23611111;3;47222222;3;0;0;0;1;42500000;0;0;1;28333333;1;28333333;1;0;1;0;0;0;2;0;1;0
220000000;0;0;0;0;0;0;0;0;0;0;1;55000000;1;110000000;1;55000000;1;0;1;0;0;0;3;0;0;0
220000000;0;0;1;119166667;0;0;3;0;0;0;1;27500000;1;36666667;1;36666667;0;0;0;0;0;0;2;0;3;0
220000000;0;0;2;119166667;2;0;0;0;0;0;1;27500000;1;36666667;1;36666667;1;0;0;0;0;0;3;0;2;0
220000000;0;0;3;119166667;1;0;2;0;0;0;1;27500000;1;36666667;1;36666667;1;0;1;0;0;0;1;0;1;0
220000000;1;115500000;0;0;0;0;0;0;0;0;1;27500000;1;38500000;1;38500000;1;0;1;0;0;0;0;0;3;0
220000000;1;39722222;1;79444444;1;0;2;0;0;0;1;27500000;1;36666667;1;36666667;1;0;0;0;0;0;2;0;3;0
220000000;1;23833333;2;95333333;2;0;3;0;0;0;1;27500000;1;36666667;1;36666667;0;0;0;0;0;0;0;0;3;0
220000000;1;17023810;3;102142857;0;0;3;0;0;0;1;27500000;1;36666667;1;36666667;1;0;0;0;0;0;2;0;3;0
220000000;2;130370370;0;0;0;0;0;0;0;0;1;24444444;1;32592594;1;32592592;1;0;0;0;0;0;2;0;0;0
220000000;2;59583333;1;59583333;0;0;0;0;0;0;1;27500000;1;36666667;1;36666667;1;0;0;0;0;0;0;0;0;0
220000000;2;39722222;2;79444444;3;0;3;0;0;0;1;27500000;1;36666667;1;36666667;0;0;1;0;0;0;3;0;0;0
220000000;2;29791667;3;89375000;3;0;1;0;0;0;1;27500000;1;36666667;1;36666667;0;0;1;0;0;0;1;0;3;0
220000000;3;130370370;0;0;0;0;0;0;0;0;1;24444444;1;32592594;1;32592592;0;0;1;0;0;0;0;0;1;0
220000000;3;71500000;1;47666667;1;0;1;0;0;0;1;27500000;1;36666667;1;36666667;0;0;1;0;0;0;1;0;0;0
220000000;3;51071429;2;68095238;3;0;1;0;0;0;1;27500000;1;36666667;1;36666667;0;0;0;0;0;0;3;0;2;0
220000000;3;39722222;3;79444444;0;0;1;0;0;0;1;27500000;1;36666667;1;36666667;1;0;1;0;0;0;2;0;2;0
14300000;0;0;0;0;0;0;0;0;1;7150000;0;0;0;0;1;4766667;1;2383333;1;0;0;0;2;0;2;0
14300000;0;0;1;5958333;3;0;1;0;1;3575000;0;0;0;0;1;2383333;1;2383333;1;0;0;0;3;0;3;0
14300000;0;0;2;5958333;2;0;0;0;1;3575000;0;0;0;0;1;2383333;1;2383333;0;0;0;0;0;0;1;0
14300000;0;0;3;5958333;0;0;2;0;1;3575000;0;0;0;0;1;2383333;1;2383333;0;0;0;0;3;0;0;0
14300000;1;6600000;0;0;0;0;0;0;1;3300000;0;0;0;0;1;2200000;1;2200000;0;0;0;0;1;0;2;0
14300000;1;1986111;1;3972222;1;0;3;0;1;3575000;0;0;0;0;1;2383333;1;2383333;0;0;0;0;3;0;1;0
14300000;1;1191667;2;4766667;1;0;3;0;1;3575000;0;0;0;0;1;2383333;1;2383333;1;0;0;0;0;0;3;0
14300000;1;851190;3;5107143;2;0;2;0;1;3575000;0;0;0;0;1;2383333;1;2383333;1;0;0;0;2;0;0;0
14300000;2;7626666;0;0;0;0;0;0;1;2860000;0;0;0;0;1;1906666;1;1906668;0;0;0;0;1;0;3;0
14300000;2;2979167;1;2979167;3;0;1;0;1;3575000;0;0;0;0;1;2383333;1;2383333;0;0;0;0;0;0;1;0
14300000;2;1986111;2;3972222;3;0;2;0;1;3575000;0;0;0;0;1;2383333;1;2383333;1;0;0;0;3;0;0;0
14300000;2;1489583;3;4468750;3;0;3;0;1;3575000;0;0;0;0;1;2383333;1;2383333;1;0;0;0;2;0;3;0
14300000;3;7626666;0;0;0;0;0;0;1;2860000;0;0;0;0;1;1906666;1;1906668;0;0;0;0;3;0;0;0
14300000;3;3575000;1;2383333;1;0;1;0;1;3575000;0;0;0;0;1;2383333;1;2383333;1;0;0;0;0;0;0;0
14300000;3;2553571;2;3404762;3;0;1;0;1;3575000;0;0;0;0;1;2383333;1;2383333;1;0;0;0;0;0;3;0
14300000;3;1986111;3;3972222;2;0;3;0;1;3575000;0;0;0;0;1;2383333;1;2383333;1;0;0;0;1;0;3;0
14340000;0;0;0;0;0;0;0;0;1;7170000;0;0;1;4780000;0;0;1;0;1;2390000;0;0;1;0;0;0
14340000;0;0;1;5975000;3;0;1;0;1;3585000;0;0;1;2390000;0;0;1;0;1;2390000;0;0;1;0;2;0
14340000;0;0;2;5975000;1;0;0;0;1;3585000;0;0;1;2390000;0;0;1;0;1;2390000;0;0;1;0;0;0
14340000;0;0;3;5975000;2;0;0;0;1;3585000;0;0;1;2390000;0;0;0;0;1;2390000;0;0;0;0;1;0
14340000;1;6618461;0;0;0;0;0;0;1;3309230;0;0;1;2206153;0;0;0;0;1;2206156;0;0;2;0;1;0
14340000;1;1991667;1;3983333;1;0;3;0;1;3585000;0;0;1;2390000;0;0;1;0;1;2390000;0;0;2;0;0;0
14340000;1;1195000;2;4780000;2;0;3;0;1;3585000;0;0;1;2390000;0;0;1;0;1;2390000;0;0;1;0;0;0
14340000;1;853571;3;5121429;0;0;3;0;1;3585000;0;0;1;2390000;0;0;1;0;1;2390000;0;0;0;0;2;0
14340000;2;7648000;0;0;0;0;0;0;1;2868000;0;0;1;1912000;0;0;1;0;1;1912000;0;0;1;0;2;0
14340000;2;2987500;1;2987500;2;0;1;0;1;3585000;0;0;1;2390000;0;0;0;0;1;2390000;0;0;3;0;3;0
14340000;2;1991667;2;3983333;0;0;0;0;1;3585000;0;0;1;2390000;0;0;1;0;1;2390000;0;0;3;0;1;0
14340000;2;1493750;3;4481250;0;0;3;0;1;3585000;0;0;1;2390000;0;0;1;0;1;2390000;0;0;1;0;1;0
14340000;3;7648000;0;0;0;0;0;0;1;2868000;0;0;1;1912000;0;0;0;0;1;1912000;0;0;0;0;2;0
14340000;3;3585000;1;2390000;0;0;0;0;1;3585000;0;0;1;2390000;0;0;1;0;1;2390000;0;0;0;0;3;0
14340000;3;2560714;2;3414286;1;0;3;0;1;3585000;0;0;1;2390000;0;0;0;0;1;2390000;0;0;0;0;2;0
14340000;3;1991667;3;3983333;3;0;3;0;1;3585000;0;0;1;2390000;0;0;0;0;1;2390000;0;0;2;0;1;0
2800000;0;0;0;0;0;0;0;0;1;1400000;0;0;0;0;0;0;1;933333;1;466667;0;0;2;0;1;0
2800000;0;0;1;1166667;1;0;2;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;2;0;2;0
2800000;0;0;2;1166667;0;0;3;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;2;0;2;0
2800000;0;0;3;1166667;2;0;3;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;3;0;0;0
2800000;1;1292307;0;0;0;0;0;0;1;646153;0;0;0;0;0;0;1;430771;1;430769;0;0;0;0;2;0
2800000;1;388889;1;777778;1;0;1;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;0;0;3;0
2800000;1;233333;2;933333;1;0;0;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;3;0;1;0
2800000;1;166667;3;1000000;3;0;2;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;3;0;1;0
2800000;2;1493333;0;0;0;0;0;0;1;560000;0;0;0;0;0;0;1;373334;1;373333;0;0;3;0;3;0
2800000;2;583333;1;583333;3;0;3;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;1;0;3;0
2800000;2;388889;2;777778;2;0;3;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;1;0;2;0
2800000;2;291667;3;875000;3;0;0;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;0;0;3;0
2800000;3;1493333;0;0;0;0;0;0;1;560000;0;0;0;0;0;0;1;373334;1;373333;0;0;3;0;1;0
2800000;3;700000;1;466667;0;0;1;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;3;0;1;0
2800000;3;500000;2;666667;2;0;0;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;3;0;3;0
2800000;3;388889;3;777778;0;0;2;0;1;700000;0;0;0;0;0;0;1;466667;1;466667;0;0;0;0;0;0
1700000;0;0;0;0;0;0;0;0;0;0;1;425000;0;0;1;283333;1;991667;0;0;0;0;1;0;2;0
1700000;0;0;1;920833;2;0;0;0;0;0;1;212500;0;0;1;283333;1;283333;0;0;0;0;0;0;3;0
1700000;0;0;2;920833;3;0;1;0;0;0;1;212500;0;0;1;283333;1;283333;0;0;0;0;2;0;0;0
1700000;0;0;3;920833;1;0;0;0;0;0;1;212500;0;0;1;283333;1;283333;1;0;0;0;1;0;3;0
1700000;1;892500000;0;0;0;0;0;0;0;0;1;212500;0;0;1;297500;1;297500;1;0;0;0;2;0;2;0
1700000;1;306944;1;613889;1;0;0;0;0;0;1;212500;0;0;1;283333;1;283333;1;0;0;0;3;0;3;0
1700000;1;184167;2;736667;2;0;0;0;0;0;1;212500;0;0;1;283333;1;283333;1;0;0;0;0;0;0;0
1700000;1;131548;3;789286;1;0;3;0;0;0;1;212500;0;0;1;283333;1;283333;1;0;0;0;1;0;1;0
1700000;2;1007407;0;0;0;0;0;0;0;0;1;188888;0;0;1;251851;1;251854;0;0;0;0;3;0;1;0
1700000;2;460417;1;460417;2;0;2;0;0;0;1;212500;0;0;1;283333;1;283333;0;0;0;0;0;0;0;0
1700000;2;306944;2;613889;1;0;0;0;0;0;1;212500;0;0;1;283333;1;283333;0;0;0;0;1;0;3;0
1700000;2;230208;3;690625;1;0;0;0;0;0;1;212500;0;0;1;283333;1;283333;0;0;0;0;0;0;0;0
1700000;3;920833;0;0;0;0;0;0;0;0;1;212500;0;0;1;283333;1;283333;0;0;0;0;0;0;1;0
1700000;3;1007407;1;402963;0;0;2;0;0;0;1;188888;0;0;1;251851;1;251854;0;0;0;0;0;0;3;0
1700000;3;394643;2;526190;0;0;3;0;0;0;1;212500;0;0;1;283333;1;283333;0;0;0;0;1;0;2;0
1700000;3;306944;3;613889;1;0;0;0;0;0;1;212500;0;0;1;283333;1;283333;0;0;0;0;0;0;1;0
14460000;0;0;0;0;0;0;0;0;0;0;1;3615000;1;8435000;0;0;1;0;1;2410000;0;0;3;0;2;0
14460000;0;0;1;7832500;2;0;0;0;0;0;1;1807500;1;2410000;0;0;1;0;1;2410000;0;0;2;0;2;0
14460000;0;0;2;7832500;0;0;0;0;0;0;1;1807500;1;2410000;0;0;1;0;1;2410000;0;0;1;0;1;0
14460000;0;0;3;7832500;3;0;0;0;0;0;1;1807500;1;2410000;0;0;1;0;1;2410000;0;0;1;0;1;0
14460000;1;8192000;0;0;0;0;0;0;0;0;1;1807500;1;2230500;0;0;0;0;1;2230000;0;0;0;0;3;0
14460000;1;2610833;1;5221667;0;0;0;0;0;0;1;1807500;1;2410000;0;0;0;0;1;2410000;0;0;2;0;0;0
14460000;1;1566500;2;6266000;0;0;0;0;0;0;1;1807500;1;2410000;0;0;1;0;1;2410000;0;0;2;0;0;0
14460000;1;1118929;3;6713571;1;0;2;0;0;0;1;1807500;1;2410000;0;0;0;0;1;2410000;0;0;2;0;0;0
14460000;2;8568888;0;0;0;0;0;0;0;0;1;1606666;1;2142224;0;0;0;0;1;2142222;0;0;3;0;2;0
14460000;2;3916250;1;3916250;1;0;0;0;0;0;1;1807500;1;2410000;0;0;1;0;1;2410000;0;0;3;0;0;0
14460000;2;2610833;2;5221667;1;0;3;0;0;0;1;1807500;1;2410000;0;0;0;0;1;2410000;0;0;0;0;3;0
14460000;2;1958125;3;5874375;3;0;1;0;0;0;1;1807500;1;2410000;0;0;0;0;1;2410000;0;0;2;0;3;0
14460000;3;8568888;0;0;0;0;0;0;0;0;1;1606666;1;2142224;0;0;0;0;1;2142222;0;0;3;0;1;0
14460000;3;4699500;1;3133000;2;0;3;0;0;0;1;1807500;1;2410000;0;0;0;0;1;2410000;0;0;3;0;0;0
14460000;3;3356786;2;4475714;1;0;0;0;0;0;1;1807500;1;2410000;0;0;0;0;1;2410000;0;0;0;0;0;0
14460000;3;2610833;3;5221667;1;0;1;0;0;0;1;1807500;1;2410000;0;0;1;0;1;2410000;0;0;0;0;2;0
21420000;0;0;0;0;0;0;0;0;0;0;1;5355000;0;0;0;0;1;12495000;1;3570000;0;0;1;0;1;0
21420000;0;0;1;11602500;2;0;1;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;0;0;3;0
21420000;0;0;2;11602500;2;0;3;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;0;0;1;0
21420000;0;0;3;11602500;0;0;2;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;2;0;3;0
21420000;1;11245500;0;0;0;0;0;0;0;0;1;2677500;0;0;0;0;1;3748500;1;3748500;0;0;0;0;3;0
21420000;1;3867500;1;7735000;3;0;2;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;0;0;3;0
21420000;1;2320500;2;9282000;3;0;2;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;1;0;0;0
21420000;1;1657500;3;9945000;1;0;1;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;2;0;2;0
21420000;2;12693333;0;0;0;0;0;0;0;0;1;2380000;0;0;0;0;1;3173334;1;3173333;0;0;0;0;1;0
21420000;2;5801250;1;5801250;1;0;3;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;1;0;2;0
21420000;2;3867500;2;7735000;1;0;0;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;1;0;2;0
21420000;2;2900625;3;8701875;2;0;1;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;0;0;3;0
21420000;3;12693333;0;0;0;0;0;0;0;0;1;2380000;0;0;0;0;1;3173334;1;3173333;0;0;1;0;3;0
21420000;3;6961500;1;4641000;2;0;2;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;0;0;3;0
21420000;3;4972500;2;6630000;2;0;0;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;1;0;1;0
21420000;3;3867500;3;7735000;1;0;3;0;0;0;1;2677500;0;0;0;0;1;3570000;1;3570000;0;0;1;0;0;0
190000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190000000;0;0;0;0;0;0;1;190000000;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
190000000;0;0;0;0;0;0;2;190000000;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
190000000;0;0;0;0;0;0;3;190000000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
190000000;0;0;0;0;1;190000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
190000000;0;0;0;0;1;126666667;1;63333333;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0
190000000;0;0;0;0;1;95000000;2;95000000;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;3;0
